chapter,according,alma,ammon,away,began,behold,believe,brethren,bring,brother,brought,called,came,cast,cause,children,christ,church,city,come,commanded,commandments,concerning,day,days,death,destroy,did,earth,exceedingly,face,faith,father,fathers,forth,given,god,good,great,hand,hands,hath,having,heart,hearts,holy,house,insomuch,israel,jesus,king,know,lamanites,land,law,lord,make,man,manner,men,moroni,nephi,nephites,pass,people,power,remember,repent,said,saith,save,saw,say,saying,seed,shall,sins,son,sons,spake,speak,spirit,spoken,thee,things,thou,thy,time,unto,voice,went,wherefore,wilderness,word,words,world,written,ye,yea,year
1 Nephi 21,0.0,0.0,0.0,0.04245525769394591,0.0,0.09240722953865832,0.0,0.0,0.05535218057335172,0.0,0.02414503460194478,0.025532293673654467,0.0,0.0,0.024884697484258058,0.08337065467675744,0.0,0.0,0.0,0.03422521207288687,0.0,0.0,0.0,0.020937920644422237,0.0,0.0,0.0,0.0,0.08569656176924369,0.0,0.02798833313724748,0.0,0.0,0.02767609028667586,0.05643921775364438,0.0,0.04920852450905744,0.0,0.0,0.04901999855617783,0.026211186597221502,0.3107895358723506,0.0,0.028147095843739353,0.0,0.0251401654317192,0.11724678590844138,0.0,0.2592291438904516,0.0,0.0,0.04130813107014785,0.0,0.0381235156763265,0.0,0.2339385166570395,0.052701984457229414,0.019572735968500864,0.0,0.0,0.0,0.0,0.0,0.0,0.09475999899026992,0.0,0.0,0.0,0.08452157681059892,0.19977617140950432,0.02475868453170403,0.0,0.0683195397847737,0.0,0.0,0.5289502606858526,0.0,0.024265639205369637,0.03500862317065113,0.0,0.0,0.0,0.0,0.4222064376560903,0.0,0.23971362604166715,0.3611989847258362,0.020284298141388865,0.043038473393164633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07829094387400345,0.032944452177224054,0.0
1 Nephi 22,0.09492066492186467,0.0,0.0,0.05124536552227416,0.0,0.1115395951367528,0.0,0.08864018220262548,0.022270839781373106,0.0,0.03885882663090619,0.0,0.0282550310152026,0.0,0.0,0.10063205135958853,0.0,0.05358636353029457,0.0,0.13770446017906993,0.0,0.04454167956274621,0.05124536552227416,0.05054598440714647,0.021784474007200967,0.0,0.021784474007200967,0.0,0.10343952363980753,0.0,0.06756630108416238,0.0,0.035622955716550234,0.022270839781373106,0.0,0.0,0.07919580792425714,0.0,0.0847650930456078,0.01972309893882237,0.02109203760862955,0.038475554377833815,0.0,0.0,0.07545592983328243,0.1213811468182519,0.1415220334664625,0.0,0.33897607427475235,0.0,0.0,0.0664809775659768,0.0,0.015338920720657016,0.0,0.1254995959615792,0.06361361593254575,0.015750102789896515,0.01933318923858236,0.09619664419601681,0.0,0.09032780913594318,0.0,0.03976540446234697,0.07625299431153339,0.10343952363980753,0.0,0.02264985607987635,0.03400708835171165,0.05358636353029457,0.01992321497334473,0.0,0.05497646194687965,0.03866637847716472,0.11439200728331411,0.6526543956140477,0.0,0.0,0.0,0.04802741513628162,0.02304202004406321,0.059468142647144756,0.01982271421571492,0.02264985607987635,0.2110082296069718,0.0,0.020761099032981296,0.09793616424252558,0.2539745147020913,0.02491869129527195,0.0,0.28472949394189245,0.0,0.0,0.02962590658405824,0.04454167956274621,0.02264985607987635,0.11025071952927562,0.06627567410391161,0.0
2 Nephi 1,0.0609581982961861,0.0,0.0,0.08227463313280488,0.0,0.16713876915610093,0.0,0.017077458764639567,0.06436065538835757,0.025809934354706392,0.09358199534081091,0.0,0.013609068569847836,0.0,0.01928976025440655,0.032313029764273984,0.0,0.0,0.0,0.09285571889549626,0.0,0.17162841436895354,0.049364779879682935,0.01623035480789717,0.020985034513857182,0.0,0.0,0.0,0.033214511291555275,0.019388325156351686,0.08678236679059442,0.021573899399989285,0.017157838076565596,0.0,0.02916649157854948,0.04129283226264172,0.1398640945154624,0.0,0.05443627427939134,0.05699792133809528,0.02031800891948805,0.2965087286630791,0.08348395179993866,0.06545597723584985,0.01817171820746282,0.01948779020684331,0.0,0.0,0.025118187792744627,0.0,0.0,0.04803096031636439,0.0,0.38417646880845174,0.0,0.19343048461823342,0.0,0.0,0.0,0.046333225624437015,0.0,0.05220779326557879,0.0,0.012768702223794809,0.01224244781614908,0.09964353387466582,0.044911523166384054,0.0,0.04913866103954786,0.0,0.03838415870903596,0.0,0.05295895374952224,0.0,0.1377426085750478,0.43735895535920766,0.0,0.05642966280634266,0.16282487216714261,0.06939738117475762,0.022196431538067878,0.038190533481561276,0.0,0.0,0.06775490623194147,0.08258566452528344,0.03999843003863263,0.06289475663890501,0.23353359380659056,0.024004233322254216,0.0,0.15999700745800394,0.02355962680114804,0.01817171820746282,0.02853870476584675,0.042907103592238385,0.0,0.4399912095867985,0.11491832001415327,0.0
2 Nephi 2,0.20159461514710528,0.0,0.0,0.01813934080114788,0.0,0.05264228178522,0.024899985284077452,0.01882559865379896,0.0945986077620611,0.028451977085061062,0.04126461928060696,0.0,0.0,0.0,0.0,0.1068622922205582,0.0,0.0,0.0,0.014622989460035351,0.0,0.07094895582154583,0.0,0.017891780611696724,0.09253269890763689,0.07055530456509768,0.023133174726909223,0.0,0.09153631516177319,0.0,0.0,0.0,0.018914206021396363,0.0,0.016076064716785993,0.09103957423275805,0.23828023764130368,0.18292733260454327,0.07501082757068873,0.0,0.0,0.061286427331886405,0.069022361242922,0.024052133554472246,0.0,0.08593065798363449,0.0,0.0,0.0,0.0,0.0,0.052947665945747915,0.0,0.0,0.294787771509633,0.026653882766010818,0.04503466985681752,0.08362604478882961,0.0,0.2724060910038565,0.0,0.019184020607979455,0.0,0.028151549561080694,0.0,0.07322905212941855,0.0,0.04810426710894449,0.03611250455409389,0.0,0.08462673240543869,0.0,0.07784015347591437,0.0,0.0,0.18079850772979586,0.0,0.0,0.089746247861587,0.0,0.04893715364108047,0.10524980115703976,0.02104996023140795,0.0,0.2539482450541167,0.1820791484655161,0.1984179733531689,0.05199974988509538,0.24518032358289027,0.0,0.0,0.5543219178479645,0.07791394809455879,0.0,0.04719011851460586,0.0,0.024052133554472246,0.11707646270436148,0.04222732434162104,0.0
2 Nephi 3,0.02907435806523148,0.0,0.0,0.0,0.0,0.06832952824606481,0.0,0.0814519071831592,0.06139435850718553,0.024620388858041516,0.017853785164564432,0.018879578908173433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012653731784500353,0.0,0.020464786169061843,0.0,0.03096463874589795,0.06005358667288211,0.0,0.020017862224294036,0.0264129774271207,0.0,0.0,0.0,0.08231834844866998,0.049101168519399156,0.06139435850718553,0.0834667404906908,0.0,0.04851561625175172,0.022613251836462147,0.06490922363084332,0.036247308708299154,0.019381578951119433,0.03535537953701419,0.0,0.0,0.0,0.018589623913124194,0.08669687003374127,0.0,0.11980261986871668,0.0,0.0,0.01527242577686523,0.0,0.04228503312322117,0.02550891118555489,0.2075799726263509,0.09742478357949835,0.0,0.01776536437860368,0.0,0.0,0.016600535204182018,0.0,0.024360419491345413,0.04671283881090682,0.06336739741291017,0.02142080544194964,0.0,0.07812320933809709,0.09848155543216607,0.01830754198010816,0.020351239906187212,0.0,0.03553072875720736,0.1576730822557999,0.5345396315520449,0.0,0.0179429649365094,0.0,0.0,0.04234685514637717,0.018215191330787656,0.018215191330787656,0.1040653307160823,0.0,0.0984742515599171,0.5341693794412246,0.0,0.43493257154868864,0.0,0.0,0.08721311913915862,0.04494758996462391,0.06933683167697112,0.12250527243992759,0.0,0.041626132286432915,0.014472848302988593,0.060901048728363535,0.0
2 Nephi 4,0.03706372865988108,0.0,0.0,0.040019616894961016,0.0,0.15969408493654783,0.0,0.0,0.0,0.0627716980087997,0.045519687650992534,0.024067516410694063,0.09929482935222139,0.0,0.0,0.05894078569428339,0.0,0.0,0.0,0.0,0.0,0.05217664857472109,0.10004904223740253,0.03947344137243859,0.051037179370736395,0.051887153077136115,0.025518589685368197,0.0,0.0,0.02357693117086517,0.0,0.0,0.12518745093549608,0.0,0.0,0.025106817021465194,0.12369453746751372,0.0,0.09929482935222139,0.0,0.024707461524434995,0.24788894908284367,0.0,0.2918553929272487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0778766009143734,0.0,0.035936385148197775,0.0,0.20581638884419087,0.07451773969151773,0.05534956829320992,0.0,0.03756196104828392,0.0,0.0634866363380574,0.0,0.07763610601843533,0.0,0.0,0.0,0.0,0.03983630423000041,0.0,0.023338288909344782,0.0,0.02146669189429648,0.04529425161478565,0.26800029196790454,0.13296122672163124,0.054935175576826235,0.022873529392066733,0.3630021202910351,0.0843898204822265,0.05398338787818447,0.06966168341093759,0.06966168341093759,0.1857261591355219,0.09887101115769621,0.3514954383005127,0.2188781655771612,0.0,0.3380781145637376,0.0875701463046853,0.0,0.1389731192045289,0.02864939054934128,0.022097491453167223,0.01735206812718377,0.0,0.0795969253437951,0.1844985609773664,0.15527221203687067,0.0
2 Nephi 5,0.08417443694628889,0.0,0.0,0.11360934398465693,0.05092774107799505,0.09891189263772752,0.0,0.11790747726847915,0.0,0.07127955722615295,0.025844634475083665,0.054659088975001165,0.16912936153361421,0.0,0.07990908952168761,0.02230980542781734,0.0,0.0,0.0,0.05495155279989136,0.0,0.08887273705968576,0.022721868796931385,0.0,0.057954582447456736,0.0,0.028977291223728368,0.535285507803921,0.0,0.10708986807240192,0.0,0.0,0.023692487633789956,0.0,0.0,0.0,0.14045966799786366,0.03273430382518197,0.01879215128151269,0.026235289481662226,0.028056225552430498,0.0,0.0,0.0,0.025092509149101758,0.0,0.0,0.03273430382518197,0.0,0.0,0.06165607550897635,0.02210793162977757,0.028509708314680332,0.06121061807137063,0.03692597840577427,0.25040574811010924,0.05641174456212733,0.0,0.12858319522993017,0.0,0.0,0.33642651386448075,0.0,0.15868554439559285,0.2704807374421752,0.022932213094852424,0.03100815214847902,0.030128405927320436,0.04523557936321388,0.035639778613076475,0.05300296001681928,0.0,0.048752426391944874,0.051433278091972075,0.15216206311062347,0.1321095407787278,0.0,0.0,0.0,0.09582772537910929,0.0,0.0,0.0,0.0,0.1122716466397748,0.028509708314680332,0.11046406952116493,0.043424271672452996,0.26105203735595595,0.0,0.02945987932766616,0.28405630071255267,0.0975972900814266,0.025092509149101758,0.11822344517973485,0.0,0.030128405927320436,0.0,0.035263454310131746,0.0
2 Nephi 6,0.0477134219336581,0.0,0.0,0.05151863926198822,0.0,0.14951252942163476,0.10607993202801698,0.026733860854377494,0.03358440365478674,0.1212122722488508,0.0,0.030982947666614257,0.021304278963174703,0.0,0.030197102136963652,0.025292171786417763,0.0,0.04040409074961693,0.0,0.06229745561170646,0.0,0.0,0.10303727852397644,0.05081552859022905,0.0,0.0,0.03285096456384901,0.0,0.02599778267517104,0.030351400291627195,0.0,0.0,0.026859690427162086,0.03358440365478674,0.0,0.0,0.13933173041846383,0.0,0.06391283688952411,0.029742413065120026,0.0,0.0,0.06534486136820201,0.0,0.02844686628956544,0.15253553790678562,0.10670754099625766,0.0,0.2752483859770993,0.0,0.03494911819143416,0.12531655787672594,0.0,0.0,0.0,0.2649545676286588,0.0,0.0,0.029154429635203313,0.0,0.0,0.08172854637869462,0.0,0.0,0.11498943757776885,0.02599778267517104,0.0,0.034155959846005106,0.0,0.1616163629984677,0.0,0.0,0.0,0.0,0.0,0.5562881786991409,0.0,0.0,0.04248229138519277,0.10863793949399841,0.17373671351826186,0.0,0.08967789840294069,0.1024678795380153,0.10606673161212274,0.032320875348221416,0.2191540130321751,0.024614605949685474,0.31335816182483944,0.0,0.0,0.17890491091414998,0.0,0.0,0.2010412659811709,0.03358440365478674,0.1024678795380153,0.1662579724990317,0.019988729778034717,0.0
2 Nephi 7,0.0,0.0,0.0,0.2559464255589535,0.0,0.18569588613911533,0.0,0.0,0.0,0.0,0.0,0.07696219098706843,0.05292020643253437,0.0781781236636189,0.0,0.0,0.0,0.0,0.0,0.05158266119358451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1687308996090069,0.0,0.0,0.0,0.0,0.08028562705476354,0.1977728498068436,0.0,0.0,0.14776136211214067,0.0,0.21618814849493104,0.0,0.0,0.0,0.0,0.1767089483820322,0.0,0.1953491051030942,0.0,0.0,0.12451542009404346,0.0,0.0,0.0,0.3760867661076283,0.15886000079107868,0.05899824994185961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06457895281677245,0.0,0.0,0.0,0.20072895467474228,0.0,0.0,0.0,0.0,0.0,0.37203107110974815,0.0,0.0,0.0,0.0,0.08631301495994315,0.0,0.0,0.3393760378516167,0.0,0.0,0.0,0.0,0.04324373479606909,0.09334283063889484,0.0,0.08888059374115649,0.09161393429617821,0.07066251990995209,0.0,0.0,0.0,0.3539894996511577,0.14895707683975698,0.0
2 Nephi 8,0.0,0.0,0.0,0.05768876400111903,0.0,0.06278208102377238,0.0,0.0,0.0,0.0,0.0656171828229921,0.03469361733156445,0.0,0.0,0.0338136550897279,0.0,0.0,0.0,0.044030497388315534,0.06975850422558748,0.0,0.0,0.0,0.028450722674625898,0.03678535708786251,0.0,0.03678535708786251,0.0,0.11644561819061083,0.0,0.0,0.0,0.030076538596370352,0.0,0.07669035333312907,0.0,0.06686519200308856,0.0,0.02385578382749311,0.166522551130681,0.0,0.19490996291316123,0.0,0.03824664500100082,0.0,0.03416078830552834,0.0,0.0,0.0,0.0,0.0,0.02806501660891895,0.0,0.0,0.09375170998473582,0.2331110769685533,0.07161215144802424,0.05319138346928809,0.03264610701885155,0.027073011618540976,0.0,0.0,0.0,0.02238267802422318,0.12876113620376142,0.0,0.0,0.0,0.028712258283644824,0.04524308268472102,0.03364242702809703,0.0,0.03094449719059488,0.0,0.0,0.5510375185026231,0.0,0.032972470537011696,0.1902807152560324,0.0,0.0,0.0,0.0,0.2294798700060049,0.0,0.32572603610747164,0.4557446618063497,0.0,0.2144312323410882,0.0420778099648304,0.03739798080043263,0.0,0.04129844457318983,0.0,0.025013217036729932,0.0,0.03824664500100082,0.1595741504078643,0.02238267802422318,0.0
2 Nephi 9,0.036366356661177976,0.0,0.0,0.06544438071342737,0.0,0.1234522257204816,0.017967181217376796,0.1494246813993797,0.0,0.0,0.0,0.0,0.03247551635517929,0.015991843222127163,0.0,0.051406032245296586,0.0,0.02053020604019543,0.0,0.11606725402760752,0.0,0.01706497322369273,0.013088876142685476,0.0774614589248294,0.01669229671060902,0.23758406546670185,0.0,0.011012496021903906,0.01321004445359397,0.0,0.01725750099149162,0.017160702297232443,0.013647998715346181,0.0,0.011600069828694791,0.06569178694409798,0.333759703364477,0.01885651449772941,0.08660137694714479,0.015112773410581051,0.0,0.05896358751353614,0.033203159449143475,0.03471078695890588,0.028908955270981078,0.35653062431201926,0.03614696370344696,0.01885651449772941,0.3196794311240611,0.0,0.0,0.14008741076940662,0.0,0.0,0.12762670943666327,0.09616373992595631,0.0,0.06034237707659107,0.014814006113991772,0.18427607282989836,0.0,0.0,0.0,0.030470138038837066,0.0,0.039630133360781916,0.14289735285851154,0.03471078695890588,0.0,0.0,0.09159667081823168,0.0,0.014041857128972927,0.0,0.021913144727112116,0.36963524112954943,0.053901543652130395,0.0,0.0,0.0,0.05296766429983536,0.03037820671630121,0.12151282686520484,0.0,0.09701070521552928,0.0,0.0318162765814137,0.012507221976033557,0.36267726553677654,0.019093882579090737,0.0,0.19999213327059673,0.0,0.014454477635490539,0.0908030963443814,0.06825989289477093,0.0,0.1810271312297732,0.10156712679612355,0.0
2 Nephi 10,0.04383954331487832,0.0,0.0,0.0236679064916982,0.0,0.08585845376499088,0.03248908159390846,0.12281662092157104,0.0,0.0,0.0,0.0,0.0,0.02891718478234044,0.027745383027817712,0.09295474653649478,0.05876047904608565,0.0,0.0,0.07631932184598542,0.0,0.0,0.0473358129833964,0.02334489412431237,0.0,0.09205937355972416,0.030183776924129244,0.0,0.09554803436765978,0.0,0.0,0.0,0.024678937585802217,0.06171533539453688,0.020975778593194626,0.029696725939574675,0.3474809886735092,0.0,0.07829829197301864,0.02732761040845693,0.0,0.026655166197468307,0.0,0.0,0.05227449955729232,0.0,0.06536259855817245,0.0,0.07225737718696135,0.0,0.09633474096034379,0.023028407707780522,0.0,0.25503662533389937,0.0,0.12172138125181947,0.0,0.0,0.0,0.06664329026954269,0.0,0.0,0.0,0.01836583396034716,0.0,0.04777401718382989,0.09689758163241385,0.03138281893116325,0.047118987968583326,0.25986562487286535,0.0,0.0,0.0,0.0,0.118873061679212,0.4914642688435644,0.03248908159390846,0.0,0.0,0.033272522077808356,0.03192618709368054,0.0,0.054931267444889936,0.0,0.019491023222952174,0.0,0.08629747705234302,0.04523226547072206,0.3359025163906058,0.0,0.0,0.46026266751685946,0.0,0.0,0.020524290722206934,0.03085766769726844,0.0,0.10911385535064952,0.01836583396034716,0.0
2 Nephi 11,0.0,0.0,0.0,0.0,0.0,0.044974773868691316,0.0,0.0,0.0,0.09723144150465594,0.0,0.0,0.0,0.0,0.0,0.12172996723605783,0.30780186942887433,0.0,0.0,0.04997242687409455,0.0,0.0,0.0,0.0,0.0,0.08037161410792876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08082003378482437,0.10987629727538042,0.15555876855512024,0.28739858644254024,0.0,0.05126821852379966,0.0,0.0,0.209439493653974,0.0,0.0,0.06845667763606027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10074041559971698,0.045543327890490884,0.0,0.05715652629581312,0.0,0.17454698857856593,0.0,0.0655592394156768,0.0,0.0,0.23059935611433358,0.06256301870759502,0.0,0.0,0.06170521759596142,0.0,0.0723005923016327,0.08037161410792876,0.0,0.0,0.0,0.05148821900818767,0.0,0.0,0.0,0.08714483495046606,0.0,0.0,0.0,0.0,0.20419756552362323,0.0,0.0,0.11846887650007024,0.3770443192285828,0.0,0.0,0.17221209098100818,0.0,0.06845667763606027,0.537556462741077,0.08082003378482437,0.164390939144384,0.05715652629581312,0.04810238206347419,0.0
2 Nephi 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391859660988978,0.0,0.0,0.04209207904794591,0.0,0.033826412983719564,0.0,0.0,0.0,0.22218199677505682,0.0,0.0,0.03445118874629682,0.16990504716188243,0.043935740419375105,0.0,0.0,0.0,0.10431034640175676,0.0,0.0,0.0,0.0,0.0,0.030532506441503612,0.0,0.026620843650028585,0.0,0.02849290067354808,0.0,0.042539208841219756,0.03879946720488341,0.0,0.0,0.0,0.0,0.1902846135264122,0.0,0.0,0.0,0.0,0.0,0.0,0.09280832379153028,0.05598764182067693,0.30373472423057335,0.0,0.19059237166615844,0.0,0.06467099438517696,0.0,0.0,0.0,0.053466901474619556,0.10252659036474576,0.0,0.0,0.0,0.0,0.0,0.0,0.04466744668896345,0.03695952693150979,0.0,0.0,0.801224717074189,0.0,0.03938170025207217,0.0,0.0,0.0,0.0,0.0,0.09136215057868319,0.0,0.043226785218633344,0.04187175956750155,0.0,0.04656593476703277,0.0,0.0,0.0,0.0,0.07609116807598428,0.0,0.0,0.0,0.15882697638846535,0.10693380294923911,0.0
2 Nephi 13,0.0,0.0,0.0,0.10570265468446179,0.0,0.038345032727106584,0.0,0.0,0.0,0.0828985336865746,0.0,0.0,0.0,0.0,0.06195648614519927,0.10378572644220997,0.0,0.0,0.0,0.08521196124452483,0.0,0.0,0.0,0.10426005710023648,0.0,0.0,0.06740151162932742,0.0,0.0,0.0,0.0,0.0,0.05510899788552158,0.0,0.04683970426687052,0.0,0.04083884977772336,0.0,0.0,0.06102358413850076,0.06525910231728925,0.0,0.0,0.0,0.0,0.0,0.1459571463808389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38829776077605327,0.0656071823238842,0.19492428157877972,0.0,0.049605659749055266,0.0,0.0,0.0,0.04101159952156473,0.2752493172287644,0.0,0.0,0.0,0.0,0.1657970673731492,0.0,0.0,0.11339870276500638,0.05981719727846331,0.0,0.6584749426512804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1401580352562785,0.0,0.13262781684349695,0.25694069224651495,0.0,0.17859118588716053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1461932111840848,0.0,0.0
2 Nephi 14,0.0,0.0,0.0,0.21781535583827127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26198524912910054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08779568363518846,0.0,0.0,0.0,0.3222640174666979,0.0,0.0,0.0,0.0,0.10991587443918618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12898082303063693,0.0,0.0,0.16624586472655212,0.0,0.0,0.0,0.0,0.0,0.0,0.24004283105409868,0.0,0.10041730238550602,0.0,0.0,0.0,0.0,0.0,0.08451023458164326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12326184379522331,0.0,0.7236700188079945,0.0,0.0,0.0,0.0,0.0,0.2527657773481734,0.0,0.0,0.0,0.0,0.13236571133920944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1444077843365033,0.0,0.0,0.0
2 Nephi 15,0.0,0.0,0.0,0.17688084095673173,0.0,0.10266537438297335,0.0,0.0,0.09224525564473937,0.0,0.12071420852820475,0.0,0.0,0.04322220864101938,0.0,0.0,0.0,0.0,0.0,0.08555525919096682,0.0,0.0,0.0,0.0348933650401452,0.0,0.0,0.0,0.029764198792202348,0.07140731554200817,0.0,0.0,0.0,0.0,0.0,0.15676136622340803,0.0,0.02733558627814183,0.10192948899543515,0.02925790613234238,0.08169257745008053,0.04368134341534318,0.15936477404973395,0.0,0.0,0.0,0.12568941077904597,0.14654517167551892,0.0,0.1620035001402497,0.0,0.0,0.03442031615830032,0.0,0.031766711023955785,0.057490853168253093,0.1559448466214094,0.043914331638658974,0.06523652778913532,0.04003879066187595,0.13281468986857842,0.0,0.0,0.0,0.0,0.052639662618585034,0.0,0.0,0.0,0.03521412516918871,0.0,0.0,0.0,0.03795185271051723,0.0,0.05922610047011892,0.822736787372167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19126473137829075,0.0,0.0,0.049139265395361335,0.0,0.039067069347808334,0.0,0.0,0.0,0.0,0.05490243350280908,0.0
2 Nephi 16,0.0,0.0,0.0,0.1440609896823695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0880060570636684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060379281208225,0.07269730636103298,0.0,0.09497120475343844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05957291488808216,0.08316837406970114,0.0,0.0,0.09136154927820507,0.19101985026989135,0.0,0.3412267228695603,0.09946169763477586,0.0,0.0,0.0,0.19545564973409213,0.0,0.0,0.12936233806646036,0.0,0.31752405770222786,0.17883061961053603,0.13283008360191995,0.0,0.0676070100474617,0.0,0.0,0.0,0.0,0.16077183343519397,0.0,0.0,0.0,0.5019038787161768,0.0,0.0,0.09339063194572986,0.0,0.08152420263885486,0.1205920692512976,0.3589713132657183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1750908268349634,0.0,0.14603998204730634,0.21015430135000124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13283008360191995,0.0,0.10780224930217773
